letter_id,sender_ref,sender_cert,recipient_ref,recipient_cert,date_when,date_cert,place_ref,place_cert,language,date_precision,date_parsed,year,month
file6626,p8126,high,p495,low,1565-12-31,high,l28,high,la,full,1565-12-31,1565,12
file6627,p8160,low,p495,high,1566-01-01/1568-12-31,low,l897,low,la,range,1566-01-01,1566,1
file6628,p8018,low,p495,low,1566-01-01/1566-12-31,low,l41,low,de,range,1566-01-01,1566,1
file6629,p8085,low,p495,low,1566-01-01/1566-12-31,low,,,,range,1566-01-01,1566,1
file663,p8410,high,p495,high,1549-08-28,high,l280,high,la,full,1549-08-28,1549,8
file6630,p8439,low,p495,high,1566-01-01/1575-12-31,low,l70,low,de,range,1566-01-01,1566,1
file6631,p3740,low,p495,high,1566-12,low,l18,low,la,year_month,1566-12-01,1566,12
file6632,,,,,1566-01-01/1566-12-31,low,l587,high,,range,1566-01-01,1566,1
file6633,p8033,high,p495,high,1566-01-01,high,l167,high,la,full,1566-01-01,1566,1
file6634,p2899,high,p495,low,1566-01-01,high,l18,high,la,full,1566-01-01,1566,1
file6635,p8018,high,p495,low,1566-01-02,high,l41,high,la,full,1566-01-02,1566,1
file6636,p2867,high,p495,low,1566-01-03,high,l567,high,la,full,1566-01-03,1566,1
file6637,p495,high,p8033,high,1566-01-05,high,l587,high,,full,1566-01-05,1566,1
file6638,p495,low,p477,low,1566-01-05,high,l587,low,de,full,1566-01-05,1566,1
file6639,p8009,high,p495,low,1566-01-05,high,l98,high,de,full,1566-01-05,1566,1
file664,p8298,low,p495,high,1549-08-30,high,l28,low,la,full,1549-08-30,1549,8
file6640,p8384,high,p495,low,1566-01-05,high,l28,high,la,full,1566-01-05,1566,1
file6641,p997,high,p495,low,1566-01-06,high,l210,high,la,full,1566-01-06,1566,1
file6642,p8033,high,p495,high,1566-01-08,high,l167,high,la,full,1566-01-08,1566,1
file6643,p8033,high,,,1566-01-08,high,l167,high,la,full,1566-01-08,1566,1
file6644,p8018,high,p495,high,1566-01-11,high,l41,high,la,full,1566-01-11,1566,1
file6645,p8009,high,p495,low,1566-01-12,high,l98,high,de,full,1566-01-12,1566,1
file6646,p495,low,p477,low,1566-01-12,high,,,de,full,1566-01-12,1566,1
file6647,,,,,1566-01-16,high,l587,high,la,full,1566-01-16,1566,1
file6648,p495,high,p8033,low,1566-01-16,high,l587,high,la,full,1566-01-16,1566,1
file6649,p495,high,p8018,low,1566-01-16,high,l587,high,de,full,1566-01-16,1566,1
file665,p3481,high,p495,high,1549-08-30,high,l441,high,la,full,1549-08-30,1549,8
file6650,p495,low,p8018,low,1566-01-16,high,l587,low,de,full,1566-01-16,1566,1
file6651,p495,high,p8009,low,1566-01-18,high,l587,high,la,full,1566-01-18,1566,1
file6652,p495,low,p8018,low,1566-01-18,high,,,,full,1566-01-18,1566,1
file6653,p8128,high,p495,low,1566-01-18,high,l244,high,la,full,1566-01-18,1566,1
file6654,p8018,high,p495,low,1566-01-20,high,l41,high,la,full,1566-01-20,1566,1
file6655,p495,low,p477,low,1566-01-21,high,l587,low,de,full,1566-01-21,1566,1
file6656,p8075,high,p495,low,1566-01-21,high,l210,high,la,full,1566-01-21,1566,1
file6657,p8009,high,p495,low,1566-01-21,high,l98,high,de,full,1566-01-21,1566,1
file6658,p8033,high,p495,high,1566-01-22,high,l167,high,la,full,1566-01-22,1566,1
file6659,p495,high,p8018,low,1566-01-22,high,l587,high,de,full,1566-01-22,1566,1
file666,,,p540,high,1549-08-30,high,l587,high,la,full,1549-08-30,1549,8
file6660,p8018,high,p495,low,1566-01-26,high,l41,high,la,full,1566-01-26,1566,1
file6661,p495,low,p477,low,1566-01-27,high,l587,low,de,full,1566-01-27,1566,1
file6662,p629,high,p495,low,1568-01-27,high,l378,high,la,full,1568-01-27,1568,1
file6663,p2601,high,p495,low,1566-01-27,high,l311,high,de,full,1566-01-27,1566,1
file6664,p8096,low,p495,low,1566-01-27,low,l311,low,de,full,1566-01-27,1566,1
file6665,,,p495,low,1566-01-27,high,l311,low,de,full,1566-01-27,1566,1
file6666,p8018,low,p495,low,1566-01-28,low,l41,low,la,full,1566-01-28,1566,1
file6667,p1234,high,p495,low,1566-01-30,high,l320,high,la,full,1566-01-30,1566,1
file6668,p495,low,p997,high,1566-02,low,l587,low,de,year_month,1566-02-01,1566,2
file6669,p495,high,p8009,low,1566-02-01,high,l587,high,la,full,1566-02-01,1566,2
file667,p495,high,p8032,high,1549-08-31,high,l587,high,,full,1549-08-31,1549,8
file6670,,,p495,low,1566-02-02,high,l49,low,de,full,1566-02-02,1566,2
file6671,p8009,high,p495,low,1566-02-04,high,l98,high,de,full,1566-02-04,1566,2
file6672,p8009,high,p495,high,1566-02-04,high,l98,high,de,full,1566-02-04,1566,2
file6673,p495,high,,,1566-02-06,high,l587,high,de,full,1566-02-06,1566,2
file6674,p8018,high,p495,low,1566-02-08,high,l41,high,la,full,1566-02-08,1566,2
file6675,p8391,high,p495,low,1566-02-08,high,l951,high,la,full,1566-02-08,1566,2
file6676,p2923,high,p495,low,1566-02-08,high,l361,high,de,full,1566-02-08,1566,2
file6677,p8018,high,p495,low,1566-02-09,high,l41,high,la,full,1566-02-09,1566,2
file6678,p1690,high,p495,low,1566-02-09,high,l376,high,la,full,1566-02-09,1566,2
file6679,p8009,high,p495,low,1566-02-11,high,l98,high,de,full,1566-02-11,1566,2
file668,p495,high,p8061,high,1549-08-31,high,l587,high,la,full,1549-08-31,1549,8
file6680,p1010,high,p495,low,1566-02-12,high,l404,high,la,full,1566-02-12,1566,2
file6681,p8018,high,p495,low,1566-02-12,high,l41,high,la,full,1566-02-12,1566,2
file6682,p495,high,p1137,high,1566-02-13,high,l587,high,,full,1566-02-13,1566,2
file6683,p495,high,,,1566-02-13,high,l587,high,la,full,1566-02-13,1566,2
file6684,p495,high,p1309,high,1566-02-13,high,l587,high,,full,1566-02-13,1566,2
file6685,p495,high,p8018,low,1566-02-13,high,l587,high,de,full,1566-02-13,1566,2
file6686,p997,high,p495,low,1566-02-13,high,l210,high,la,full,1566-02-13,1566,2
file6687,p2923,high,p495,low,1566-02-13,high,l361,high,de,full,1566-02-13,1566,2
file6688,p8075,high,p495,low,1566-02-14,high,l210,high,la,full,1566-02-14,1566,2
file6689,p8094,high,p495,low,1566-02-14,high,l210,high,la,full,1566-02-14,1566,2
file669,p505,high,p495,high,1549-09-01,high,l491,high,la,full,1549-09-01,1549,9
file6690,p495,low,p8009,low,1566-02-15,high,l587,low,de,full,1566-02-15,1566,2
file6691,p8009,high,p495,low,1566-02-15,high,l98,high,la,full,1566-02-15,1566,2
file6692,p8011,high,p495,high,1566-02-15,high,l441,high,la,full,1566-02-15,1566,2
file6693,p2866,high,p495,low,1566-02-16,high,l296,high,la,full,1566-02-16,1566,2
file6694,p495,low,p477,low,1566-02-16,high,l587,low,de,full,1566-02-16,1566,2
file6695,p495,high,p8018,low,1566-02-17,high,l587,high,la,full,1566-02-17,1566,2
file6696,p1309,high,p495,low,1566-02-20,high,l441,high,la,full,1566-02-20,1566,2
file6697,,,,,1566-02-20,high,l441,high,,full,1566-02-20,1566,2
file6698,p495,low,p8009,low,1566-02-21,high,l587,low,la,full,1566-02-21,1566,2
file6699,,,p495,high,1566-02-21,high,l335,high,la,full,1566-02-21,1566,2
file67,p1804,high,p495,high,1548-03-11,high,l2826,high,la,full,1548-03-11,1548,3
file670,,,,,1549-09-08,high,l587,high,la,full,1549-09-08,1549,9
file6700,p1137,high,p495,high,1566-02-21,high,l335,high,,full,1566-02-21,1566,2
file6701,,,p495,low,1566-02-21,high,l335,high,de,full,1566-02-21,1566,2
file6702,p8009,high,p495,low,1566-02-23,high,l98,high,de,full,1566-02-23,1566,2
file6703,p3099,high,p495,low,1566-02-23,low,l28,high,la,full,1566-02-23,1566,2
file6704,p3099,high,p495,low,1566-02-23,high,l28,high,de,full,1566-02-23,1566,2
file6705,p8033,high,p495,low,1566-02-24,high,l167,high,la,full,1566-02-24,1566,2
file6706,p8009,high,p495,low,1566-02-26,high,l98,high,la,full,1566-02-26,1566,2
file6707,,,p495,low,1566-02-26,high,l473,high,de,full,1566-02-26,1566,2
file6708,,,p495,low,1566-02-26,high,l473,high,,full,1566-02-26,1566,2
file6709,p4037,low,p495,low,1566-03,low,l93,low,la,year_month,1566-03-01,1566,3
file671,p2757,high,p495,high,1549-09-09,high,l441,high,la,full,1549-09-09,1549,9
file6710,p8011,high,p1309,high,1566-03-02,high,l587,high,,full,1566-03-02,1566,3
file6711,p8009,high,p495,low,1566-03-04,high,l98,high,la,full,1566-03-04,1566,3
file6712,p8009,high,p495,low,1566-03-05,high,l305,high,la,full,1566-03-05,1566,3
file6713,p629,high,p495,low,1566-03-06,high,l378,high,la,full,1566-03-06,1566,3
file6714,p495,low,p8009,low,1566-03-08,high,l587,low,la,full,1566-03-08,1566,3
file6715,p495,low,p1227,low,1566-03-09,high,l587,low,de,full,1566-03-09,1566,3
file6716,p8391,high,p495,low,1566-03-10,high,,,la,full,1566-03-10,1566,3
file6717,p8009,low,p495,low,1566-03-11,high,l98,low,de,full,1566-03-11,1566,3
file6718,p8011,high,p1309,high,1566-03-11,low,l587,high,,full,1566-03-11,1566,3
file6719,p495,high,,,1566-03-12,high,l587,high,la,full,1566-03-12,1566,3
file672,p8049,high,p495,high,1549-09-09,high,l473,high,la,full,1549-09-09,1549,9
file6720,p495,high,p8060,low,1566-03-12,high,l587,high,de,full,1566-03-12,1566,3
file6721,p495,low,p3590,low,1566-03-12,low,l587,low,de,full,1566-03-12,1566,3
file6722,p252,low,p495,high,1566-03-13,high,l176,low,de,full,1566-03-13,1566,3
file6723,p8009,low,p495,low,1566-03-13,high,l98,low,de,full,1566-03-13,1566,3
file6724,p495,high,p8009,high,1566-03-15,high,l587,high,la,full,1566-03-15,1566,3
file6725,p495,low,p8009,low,1566-03-15,high,l587,low,la,full,1566-03-15,1566,3
file6726,p8018,high,p495,low,1566-03-15,high,l41,high,la,full,1566-03-15,1566,3
file6727,p495,low,p477,low,1566-03-16,high,l587,low,de,full,1566-03-16,1566,3
file6728,p495,high,p8009,low,1566-03-16,high,l587,high,la,full,1566-03-16,1566,3
file6729,p8009,high,p495,low,1566-03-17,low,l98,high,de,full,1566-03-17,1566,3
file673,p8055,high,p495,high,1549-09-10,high,l184,high,la,full,1549-09-10,1549,9
file6730,p8009,low,p495,low,1566-03-17,low,,,de,full,1566-03-17,1566,3
file6731,p8009,low,p495,low,1566-03-17,low,,,de,full,1566-03-17,1566,3
file6732,p8009,low,p495,low,1566-03-18,high,l98,low,de,full,1566-03-18,1566,3
file6733,p495,high,p3046,high,1566-03-20,high,l587,high,la,full,1566-03-20,1566,3
file6734,p8160,high,p495,low,1566-03-21,high,l468,high,la,full,1566-03-21,1566,3
file6735,p8009,high,p495,low,1566-03-21,high,l98,high,de,full,1566-03-21,1566,3
file6736,p495,high,p8009,low,1566-03-22,high,l587,high,la,full,1566-03-22,1566,3
file6737,p8009,low,p495,low,1566-03-23,high,l98,low,de,full,1566-03-23,1566,3
file6738,p8009,high,p495,low,1566-03-24,high,l98,high,de,full,1566-03-24,1566,3
file6739,p8009,high,p495,low,1566-03-25,high,l98,high,de,full,1566-03-25,1566,3
file674,p8417,high,p495,high,1549-09-10,high,l41,high,la,full,1549-09-10,1549,9
file6740,p8033,high,p495,high,1566-03-26,high,l167,high,la,full,1566-03-26,1566,3
file6741,p8033,high,,,1566-03-26,high,l167,high,la,full,1566-03-26,1566,3
file6742,p495,high,p3123,high,1566-03-28,high,l587,high,,full,1566-03-28,1566,3
file6743,p629,high,p495,low,1566-03-29,high,l378,high,la,full,1566-03-29,1566,3
file6744,p8018,high,p495,low,1566-03-30,high,l41,high,la,full,1566-03-30,1566,3
file6745,p3050,high,p495,high,1566-03-31,low,l378,high,la,full,1566-03-31,1566,3
file6746,p1010,high,p495,high,1566-04-01,high,l404,high,la,full,1566-04-01,1566,4
file6747,p8009,high,p495,low,1566-04-01,high,l98,high,de,full,1566-04-01,1566,4
file6748,p252,low,p495,high,1566-04-03,high,l176,low,de,full,1566-04-03,1566,4
file6749,p8075,high,p495,low,1566-04-05,high,l210,high,la,full,1566-04-05,1566,4
file675,p152,high,p495,high,1549-09-12,high,l36,high,la,full,1549-09-12,1549,9
file6750,p495,high,p8018,low,1566-04-06,high,l587,high,de,full,1566-04-06,1566,4
file6751,p8009,high,p495,low,1566-04-08,high,l98,high,la,full,1566-04-08,1566,4
file6752,p8178,low,p495,low,1566-04-08,high,l193,low,de,full,1566-04-08,1566,4
file6753,p8094,high,p495,high,1566-04-08,high,l18,high,,full,1566-04-08,1566,4
file6754,p8009,high,p495,low,1566-04-09,high,l98,high,de,full,1566-04-09,1566,4
file6755,p8009,low,p495,low,1566-04-09/1566-04-28,low,l98,low,de,range,1566-04-09,1566,4
file6756,p8466,high,p495,low,1566-04-09,high,l28,high,la,full,1566-04-09,1566,4
file6757,p8075,low,p495,high,1566-04-12,low,l210,low,la,full,1566-04-12,1566,4
file6758,p8009,low,p495,low,1566-04-12,high,l98,low,de,full,1566-04-12,1566,4
file6759,p8178,low,p495,low,1566-04-15,high,l193,low,de,full,1566-04-15,1566,4
file676,,,,,1549-09-14,high,l41,high,la,full,1549-09-14,1549,9
file6760,p8160,high,p495,high,1566-04-18,high,l468,high,la,full,1566-04-18,1566,4
file6761,p495,low,p477,low,1566-04-18,high,l587,low,de,full,1566-04-18,1566,4
file6762,p495,high,p8033,high,1566-04-19,high,l587,high,,full,1566-04-19,1566,4
file6763,p8009,high,p495,low,1566-04-22,high,l98,high,de,full,1566-04-22,1566,4
file6764,p8018,high,p495,low,1566-04-25,high,l41,high,la,full,1566-04-25,1566,4
file6765,p495,low,p477,low,1566-04-26,high,l587,low,de,full,1566-04-26,1566,4
file6766,p495,high,p8385,high,1566-04-26,high,l587,high,,full,1566-04-26,1566,4
file6767,p1010,high,p495,low,1566-04-27,high,l404,high,la,full,1566-04-27,1566,4
file6768,p8009,high,p495,low,1566-04-28,low,l98,high,la,full,1566-04-28,1566,4
file6769,p495,high,p1690,low,1566-05-01,high,l587,high,la,full,1566-05-01,1566,5
file677,p8018,high,p495,high,1549-09-14,high,l41,high,la,full,1549-09-14,1549,9
file6770,p8010,high,,,1566-05-01,high,l371,high,,full,1566-05-01,1566,5
file6771,p3429,high,p495,high,1566-05-01,high,l301,high,,full,1566-05-01,1566,5
file6772,p3740,high,p495,low,1566-05-02,high,l18,high,la,full,1566-05-02,1566,5
file6773,p495,high,p8085,low,1566-05-03,high,l587,high,,full,1566-05-03,1566,5
file6774,p495,low,p8009,low,1566-05-04,high,l587,low,la,full,1566-05-04,1566,5
file6775,p495,high,p3196,low,1566-05-04,high,l587,high,de,full,1566-05-04,1566,5
file6776,p8075,low,p495,high,1566-05-07,high,l210,low,la,full,1566-05-07,1566,5
file6777,p8009,high,p495,low,1566-05-07,high,l98,high,de,full,1566-05-07,1566,5
file6778,p252,low,p495,high,1566-05-08,high,l176,low,de,full,1566-05-08,1566,5
file6779,p2899,high,p495,high,1566-05-08,high,l18,high,la,full,1566-05-08,1566,5
file678,p8090,high,p495,high,1549-09-17,high,l441,high,la,full,1549-09-17,1549,9
file6780,p495,high,p8009,low,1566-05-12,high,l587,high,la,full,1566-05-12,1566,5
file6781,p3740,low,p495,high,1566-05-12,high,l18,low,la,full,1566-05-12,1566,5
file6782,p8070,high,p495,high,1566-05-13,high,l18,high,la,full,1566-05-13,1566,5
file6783,p8071,low,p495,high,1566-05-13,high,l517,low,de,full,1566-05-13,1566,5
file6784,p8071,low,p495,low,1566-05-13,high,l517,low,,full,1566-05-13,1566,5
file6785,p252,low,p495,high,1566-05-14,high,l176,low,de,full,1566-05-14,1566,5
file6786,p8160,high,p495,high,1566-05-14,high,l468,high,la,full,1566-05-14,1566,5
file6787,p8033,high,p495,high,1566-05-15,low,l167,high,,full,1566-05-15,1566,5
file6788,p8009,high,p495,low,1566-05-15,high,l98,high,la,full,1566-05-15,1566,5
file6789,p8009,high,p495,low,1566-05-17,high,l98,high,de,full,1566-05-17,1566,5
file679,p8410,high,p495,high,1549-09-18,high,l280,high,la,full,1549-09-18,1549,9
file6790,p8009,low,p495,low,1566-05-18,low,,,de,full,1566-05-18,1566,5
file6791,p495,low,p8009,low,1566-05-19,high,l587,low,la,full,1566-05-19,1566,5
file6792,p495,low,p8009,low,1566-05-19,high,l587,low,de,full,1566-05-19,1566,5
file6793,p8060,high,p495,high,1566-05-19,high,l18,high,de,full,1566-05-19,1566,5
file6794,p8094,high,p495,low,1566-05-19,high,l18,high,la,full,1566-05-19,1566,5
file6795,p8432,high,p495,low,1566-05-21,high,l320,high,la,full,1566-05-21,1566,5
file6796,p495,high,p8009,low,1566-05-24,high,l587,high,la,full,1566-05-24,1566,5
file6797,p8009,high,p495,low,1566-05-27,high,l98,high,la,full,1566-05-27,1566,5
file6798,p495,high,p8018,low,1566-05-30,high,l587,high,la,full,1566-05-30,1566,5
file6799,p8160,high,p495,high,1566-05-31,high,l468,high,la,full,1566-05-31,1566,5
file68,p8055,high,p495,high,1548-03-12,high,l257,low,de,full,1548-03-12,1548,3
file680,p2039,high,p495,high,1549-09-19,high,l28,high,la,full,1549-09-19,1549,9
file6800,p2602,high,p495,high,1566-06-02,high,l339,high,la,full,1566-06-02,1566,6
file6801,p8018,high,p495,low,1566-06-04,high,l41,high,la,full,1566-06-04,1566,6
file6802,p8009,low,p495,low,1566-06-05,low,l98,low,la,full,1566-06-05,1566,6
file6803,p6,low,p495,low,1566-06-06,high,,,de,full,1566-06-06,1566,6
file6804,p8033,high,p495,high,1566-06-06,high,l167,high,,full,1566-06-06,1566,6
file6805,p495,high,p8009,low,1566-06-07,high,l587,high,la,full,1566-06-07,1566,6
file6806,p495,high,p8033,low,1566-06-09,high,l587,high,,full,1566-06-09,1566,6
file6807,p495,high,p8018,low,1566-06-09,high,l587,high,la,full,1566-06-09,1566,6
file6808,p8009,high,p495,high,1566-06-10/1566-06-17,low,l98,high,la,range,1566-06-10,1566,6
file6809,p4037,high,p495,low,1566-06-10,high,l93,high,la,full,1566-06-10,1566,6
file681,p8418,high,p495,high,1549-09-19,high,l28,high,la,full,1549-09-19,1549,9
file6810,p495,low,p8009,low,1566-06-11,high,l587,low,la,full,1566-06-11,1566,6
file6811,p8009,low,p495,low,1566-06-17,high,l98,low,la,full,1566-06-17,1566,6
file6812,p8080,high,p495,low,1566-06-18,high,l49,high,la,full,1566-06-18,1566,6
file6813,p8033,high,p495,high,1566-06-19,high,l167,high,,full,1566-06-19,1566,6
file6814,p582,high,p495,high,1566-06-19,high,l167,high,la,full,1566-06-19,1566,6
file6815,p8009,high,p495,high,1566-06-20,high,l98,high,la,full,1566-06-20,1566,6
file6816,p8018,high,p495,low,1566-06-22,high,l41,high,la,full,1566-06-22,1566,6
file6817,p8018,high,p495,low,1566-06-23,high,l41,high,la,full,1566-06-23,1566,6
file6818,p8018,low,p495,low,1566-06-23,low,l41,low,de,full,1566-06-23,1566,6
file6819,p495,high,p477,low,1566-06-24,high,l587,high,de,full,1566-06-24,1566,6
file682,p380,high,p495,high,1549-09-21,high,l157,high,la,full,1549-09-21,1549,9
file6820,p495,high,p477,low,1566-06-25,high,l587,high,de,full,1566-06-25,1566,6
file6821,p8009,high,p495,low,1566-06-25,high,l98,high,de,full,1566-06-25,1566,6
file6822,p3740,low,p495,low,1566-06-25,high,l18,low,la,full,1566-06-25,1566,6
file6823,p3619,high,p495,low,1566-06-26,high,l153,high,de,full,1566-06-26,1566,6
file6824,p1010,high,p495,low,1566-06-30,high,l404,high,la,full,1566-06-30,1566,6
file6825,p8075,low,p495,low,1566-06-30,low,l210,low,la,full,1566-06-30,1566,6
file6826,p8009,high,p495,low,1566-06-30,high,l98,high,la,full,1566-06-30,1566,6
file6827,p8018,high,p495,low,1566-06-30,high,l41,high,la,full,1566-06-30,1566,6
file6828,p1690,high,p495,high,1566-07,high,l376,low,la,year_month,1566-07-01,1566,7
file6829,p997,high,p495,low,1566-07-03,high,l210,high,la,full,1566-07-03,1566,7
file683,p8417,high,p495,high,1549-09-21,high,l49,high,la,full,1549-09-21,1549,9
file6830,p8094,high,p495,high,1566-07-03,high,l210,high,la,full,1566-07-03,1566,7
file6831,p8384,high,p495,low,1566-07-04,high,l28,high,la,full,1566-07-04,1566,7
file6832,p495,low,p477,low,1566-07-04,high,l587,low,de,full,1566-07-04,1566,7
file6833,p495,high,p8009,low,1566-07-05,high,l587,high,la,full,1566-07-05,1566,7
file6834,p495,high,p4037,low,1566-07-05,high,l587,high,la,full,1566-07-05,1566,7
file6835,p8466,high,p495,low,1566-07-06,high,l28,high,la,full,1566-07-06,1566,7
file6836,p495,high,p8033,high,1566-07-10,high,l587,high,,full,1566-07-10,1566,7
file6837,p495,high,p8060,low,1566-07-10,high,l587,high,de,full,1566-07-10,1566,7
file6838,p495,high,p8018,low,1566-07-10,high,l587,high,la,full,1566-07-10,1566,7
file6839,p495,low,p8011,low,1566-07-10,low,,,de,full,1566-07-10,1566,7
file684,p8018,high,p495,high,1549-09-22,high,l41,high,la,full,1549-09-22,1549,9
file6840,p8011,low,p495,low,1566-07-10,low,,,de,full,1566-07-10,1566,7
file6841,p495,high,p3590,high,1566-07-15,high,l587,high,,full,1566-07-15,1566,7
file6842,,,p3590,high,1566-07-15,high,l587,high,de,full,1566-07-15,1566,7
file6843,p495,high,p8096,low,1566-07-15,high,l587,high,de,full,1566-07-15,1566,7
file6844,p495,high,p8115,high,1566-07-15,high,l587,high,la,full,1566-07-15,1566,7
file6845,p8009,low,p495,low,1566-07-15,high,l151,low,la,full,1566-07-15,1566,7
file6846,p2008,high,p495,high,1566-07-15,low,,,la,full,1566-07-15,1566,7
file6847,p8440,low,p495,low,1566-07-15,high,,,,full,1566-07-15,1566,7
file6848,p8033,high,p495,high,1566-07-16,high,l167,high,,full,1566-07-16,1566,7
file6849,p8018,high,p495,low,1566-07-18,high,l41,high,la,full,1566-07-18,1566,7
file685,p8121,low,p495,low,1549-09-24,high,,,,full,1549-09-24,1549,9
file6850,p2602,high,p495,high,1566-07-22,high,l339,high,la,full,1566-07-22,1566,7
file6851,p3222,low,p495,low,1566-07-23,high,l296,low,la,full,1566-07-23,1566,7
file6852,p8033,high,p495,low,1566-07-26,low,l167,high,,full,1566-07-26,1566,7
file6853,p8018,high,p495,low,1566-07-26,high,l41,high,la,full,1566-07-26,1566,7
file6854,p8018,high,p495,low,1566-07-27,high,l41,high,la,full,1566-07-27,1566,7
file6855,p8115,high,p495,high,1566-07-27,high,l543,high,la,full,1566-07-27,1566,7
